"","state","location","both_sexes_2008","females_2008","males_2008"
"1092","Kentucky","Nicholas County",33.5,23.8,43.6
"1093","Kentucky","Ohio County",27.4,19.4,35.6
"1094","Kentucky","Oldham County",54.2,47.4,61.1
"1095","Kentucky","Owen County",31.5,23.5,39.8
"1096","Kentucky","Owsley County",22.9,13.2,33
"1097","Kentucky","Pendleton County",32.7,25.3,40.4
"1098","Kentucky","Perry County",27.9,18.7,37.4
"1099","Kentucky","Pike County",23.2,15,31.6
"1100","Kentucky","Powell County",26.8,19.4,34.5
"1101","Kentucky","Pulaski County",28.6,22,35.6
"1102","Kentucky","Robertson County",30.3,21.5,39.5
"1103","Kentucky","Rockcastle County",23.2,16.6,30
"1104","Kentucky","Rowan County",34.3,26.8,42.2
"1105","Kentucky","Russell County",28.6,20,37.5
"1106","Kentucky","Scott County",44.5,39.2,50
"1107","Kentucky","Shelby County",42.9,36.2,49.9
"1108","Kentucky","Simpson County",35.1,28.3,42.2
"1109","Kentucky","Spencer County",37.5,30.8,44.5
"1110","Kentucky","Taylor County",32.9,24.3,41.7
"1111","Kentucky","Todd County",25.1,16.6,34
"1112","Kentucky","Trigg County",33.9,26,42.1
"1113","Kentucky","Trimble County",34.5,25.9,43.5
"1114","Kentucky","Union County",41.1,34.3,48.1
"1115","Kentucky","Warren County",43.2,37.5,49.1
"1116","Kentucky","Washington County",41.9,31.3,52.8
"1117","Kentucky","Wayne County",23.7,16.9,30.7
"1118","Kentucky","Webster County",30,22.5,37.8
"1119","Kentucky","Whitley County",24.2,17.3,31.3
"1120","Kentucky","Wolfe County",26.2,16.7,36
"1121","Kentucky","Woodford County",49.3,41.4,57.4
"1122","Louisiana","Acadia Parish",46.9,39.1,55
"1123","Louisiana","Allen Parish",41,33,49.3
"1124","Louisiana","Ascension Parish",54.3,46,62.8
"1125","Louisiana","Assumption Parish",49.6,43.1,56.4
"1126","Louisiana","Avoyelles Parish",46,36.6,55.7
"1127","Louisiana","Beauregard Parish",40.5,33.3,47.9
"1128","Louisiana","Bienville Parish",36.9,27,47.2
"1129","Louisiana","Bossier Parish",45.9,36.4,55.8
"1130","Louisiana","Caddo Parish",46.6,37.4,56.1
"1131","Louisiana","Calcasieu Parish",48.4,40.4,56.7
"1132","Louisiana","Caldwell Parish",34.3,25.6,43.3
"1133","Louisiana","Cameron Parish",49.1,39.7,58.8
"1134","Louisiana","Catahoula Parish",35.9,26.6,45.6
"1135","Louisiana","Claiborne Parish",38.9,30,48.1
"1136","Louisiana","Concordia Parish",39.9,31.5,48.7
"1137","Louisiana","De Soto Parish",39.5,29.9,49.4
"1138","Louisiana","East Baton Rouge Parish",55,46.6,63.7
"1139","Louisiana","East Carroll Parish",33.5,23.9,43.5
"1140","Louisiana","East Feliciana Parish",40.3,30.3,50.7
"1141","Louisiana","Evangeline Parish",45.9,37.6,54.4
"1142","Louisiana","Franklin Parish",30.9,21.5,40.6
"1143","Louisiana","Grant Parish",35.8,27.5,44.5
"1144","Louisiana","Iberia Parish",50.5,43.7,57.6
"1145","Louisiana","Iberville Parish",43.3,34.6,52.4
"1146","Louisiana","Jackson Parish",36.2,26.1,46.6
"1147","Louisiana","Jefferson Davis Parish",48.7,40.5,57.3
"1148","Louisiana","Jefferson Parish",55.5,46.7,64.6
"1149","Louisiana","La Salle Parish",34,25.4,42.9
"1150","Louisiana","Lafayette Parish",57.8,50.1,65.7
"1151","Louisiana","Lafourche Parish",50.4,41.7,59.4
"1152","Louisiana","Lincoln Parish",44.6,37.4,52
"1153","Louisiana","Livingston Parish",45.4,36.8,54.4
"1154","Louisiana","Louisiana",49.9,41.9,58.3
"1155","Louisiana","Madison Parish",42.1,31.2,53.3
"1156","Louisiana","Morehouse Parish",36.6,27.4,46
"1157","Louisiana","Natchitoches Parish",40.5,32.9,48.4
"1158","Louisiana","Orleans Parish",60.2,53.1,67.6
"1159","Louisiana","Ouachita Parish",43.9,36,52.1
"1160","Louisiana","Plaquemines Parish",53.4,44.8,62.4
"1161","Louisiana","Pointe Coupee Parish",52.1,43.6,61
"1162","Louisiana","Rapides Parish",43.1,35.7,50.8
"1163","Louisiana","Red River Parish",38.5,27.5,50
"1164","Louisiana","Richland Parish",34.5,26,43.3
"1165","Louisiana","Sabine Parish",35,26.2,44.2
"1166","Louisiana","St. Bernard Parish",53,45.8,60.4
"1167","Louisiana","St. Charles Parish",55.7,48.9,62.8
"1168","Louisiana","St. Helena Parish",40,28.2,52.3
"1169","Louisiana","St. James Parish",54.1,46.6,61.8
"1170","Louisiana","St. John the Baptist Parish",51.4,42.9,60.1
"1171","Louisiana","St. Landry Parish",50.5,42.2,59.2
"1172","Louisiana","St. Martin Parish",51.3,43.3,59.5
"1173","Louisiana","St. Mary Parish",49.1,40.2,58.4
"1174","Louisiana","St. Tammany Parish",58.8,53,64.8
"1175","Louisiana","Tangipahoa Parish",43.7,34.7,53.1
"1176","Louisiana","Tensas Parish",36.4,25.9,47.3
"1177","Louisiana","Terrebonne Parish",50.9,43.8,58.2
"1178","Louisiana","Union Parish",33.5,23.7,43.7
"1179","Louisiana","Vermilion Parish",53.1,47.3,59.2
"1180","Louisiana","Vernon Parish",40.4,31,50.1
"1181","Louisiana","Washington Parish",37.2,28.2,46.5
"1182","Louisiana","Webster Parish",39.4,30.7,48.4
"1183","Louisiana","West Baton Rouge Parish",50.4,39.5,61.7
"1184","Louisiana","West Carroll Parish",30.2,21.8,38.9
"1185","Louisiana","West Feliciana Parish",42.5,33.2,52.1
"1186","Louisiana","Winn Parish",34.2,25.4,43.4
"1187","Maine","Androscoggin County",59.9,54.7,65.3
"1188","Maine","Aroostook County",54.6,46.8,62.7
"1189","Maine","Cumberland County",69,65.4,72.8
"1190","Maine","Franklin County",60.8,54.8,67.1
"1191","Maine","Hancock County",64,59,69.3
"1192","Maine","Kennebec County",61.2,55.9,66.6
"1193","Maine","Knox County",63,59.4,66.9
"1194","Maine","Lincoln County",65.4,60.9,70.1
"1195","Maine","Maine",62.6,57.4,67.9
"1196","Maine","Oxford County",60.4,55.8,65.2
"1197","Maine","Penobscot County",57.5,51.6,63.6
"1198","Maine","Piscataquis County",56.7,50.1,63.6
"1199","Maine","Sagadahoc County",65.9,61.5,70.4
"1200","Maine","Somerset County",55.4,48.2,62.7
"1201","Maine","Waldo County",60.3,55.7,64.9
"1202","Maine","Washington County",55.3,48.8,62
"1203","Maine","York County",65.8,60.1,71.7
"1204","Maryland","Allegany County",49.5,42.2,57.1
"1205","Maryland","Anne Arundel County",64.1,58.3,70.1
"1206","Maryland","Baltimore City",56.9,49.5,64.6
"1207","Maryland","Baltimore County",61,55.2,67.1
"1208","Maryland","Calvert County",62.2,55,69.6
"1209","Maryland","Caroline County",50.9,42.1,60.1
"1210","Maryland","Carroll County",60.8,54.9,67
"1211","Maryland","Cecil County",55.3,47.3,63.6
"1212","Maryland","Charles County",56.7,50.3,63.3
"1213","Maryland","Dorchester County",49.7,42,57.6
"1214","Maryland","Frederick County",60.2,53.5,67.2
"1215","Maryland","Garrett County",44.7,35.9,53.8
"1216","Maryland","Harford County",61.5,56,67.2
"1217","Maryland","Howard County",67.8,60.9,74.9
"1218","Maryland","Kent County",62,56.3,67.9
"1219","Maryland","Maryland",59.8,52.9,67
"1220","Maryland","Montgomery County",65,57.9,72.3
"1221","Maryland","Prince George's County",52.9,44.2,62
"1222","Maryland","Queen Anne's County",65.6,60.2,71.2
"1223","Maryland","Somerset County",48.4,41.4,55.7
"1224","Maryland","St. Mary's County",60,52.7,67.5
"1225","Maryland","Talbot County",64.1,58.5,69.9
"1226","Maryland","Washington County",51.8,43.2,60.8
"1227","Maryland","Wicomico County",54.6,47.9,61.6
"1228","Maryland","Worcester County",63.9,57.1,71
"1229","Massachusetts","Barnstable County",72.9,70.3,75.6
"1230","Massachusetts","Berkshire County",67.7,62.8,72.8
"1231","Massachusetts","Bristol County",63.1,57.1,69.3
"1232","Massachusetts","Dukes County",70.8,65.5,76.3
"1233","Massachusetts","Essex County",65.8,60.6,71.2
"1234","Massachusetts","Franklin County",66.6,61.3,72.1
"1235","Massachusetts","Hampden County",60.5,54.8,66.3
"1236","Massachusetts","Hampshire County",69.3,63.5,75.3
"1237","Massachusetts","Massachusetts",66.2,61.2,71.4
"1238","Massachusetts","Middlesex County",68.2,63.5,72.9
"1239","Massachusetts","Nantucket County",72.6,68.5,76.7
"1240","Massachusetts","Norfolk County",70.5,66.4,74.7
"1241","Massachusetts","Plymouth County",66.6,61.9,71.5
"1242","Massachusetts","Suffolk County",61.2,55.7,66.8
"1243","Massachusetts","Worcester County",64.2,58.3,70.3
"1244","Michigan","Alcona County",59.2,53.6,65
"1245","Michigan","Alger County",61.5,56.7,66.5
"1246","Michigan","Allegan County",59.3,51.8,67.2
"1247","Michigan","Alpena County",63,58.8,67.5
"1248","Michigan","Antrim County",61.8,55.7,68.2
"1249","Michigan","Arenac County",58.9,54.7,63.3
"1250","Michigan","Baraga County",52.1,46.6,57.8
"1251","Michigan","Barry County",57.4,50.1,64.9
"1252","Michigan","Bay County",64.6,58.7,70.8
"1253","Michigan","Benzie County",60.4,54,66.9
"1254","Michigan","Berrien County",55.5,47.8,63.4
"1255","Michigan","Branch County",53.1,46,60.5
"1256","Michigan","Calhoun County",55.3,48.3,62.7
"1257","Michigan","Cass County",55,48,62.3
"1258","Michigan","Charlevoix County",64.5,58.2,71.1
"1259","Michigan","Cheboygan County",61.3,55.8,67
"1260","Michigan","Chippewa County",60.4,53.7,67.4
"1261","Michigan","Clare County",54.6,48.7,60.8
"1262","Michigan","Clinton County",63.7,56.4,71.2
"1263","Michigan","Crawford County",60.4,55,66
"1264","Michigan","Delta County",66.5,61.1,72.2
"1265","Michigan","Dickinson County",68.6,61.7,75.8
"1266","Michigan","Eaton County",57.6,50.7,64.7
"1267","Michigan","Emmet County",67.1,62.4,72
"1268","Michigan","Genesee County",53.7,46.6,61.1
"1269","Michigan","Gladwin County",56.4,48.9,64.2
"1270","Michigan","Gogebic County",64.4,58.9,70.1
"1271","Michigan","Grand Traverse County",66.9,60.2,73.8
"1272","Michigan","Gratiot County",54.7,48.6,61.1
"1273","Michigan","Hillsdale County",50.9,43.9,58.1
"1274","Michigan","Houghton County",65,58.7,71.6
"1275","Michigan","Huron County",59.5,53.2,66.2
"1276","Michigan","Ingham County",61.2,52.4,70.3
"1277","Michigan","Ionia County",56,48.9,63.3
"1278","Michigan","Iosco County",58.8,52.9,64.9
"1279","Michigan","Iron County",64.9,58.9,71.2
"1280","Michigan","Isabella County",58.4,52.1,65
"1281","Michigan","Jackson County",56.7,50.6,63
"1282","Michigan","Kalamazoo County",62.6,55.6,69.8
"1283","Michigan","Kalkaska County",58,51.6,64.6
"1284","Michigan","Kent County",63.4,56.6,70.5
"1285","Michigan","Keweenaw County",63,58.3,68
"1286","Michigan","Lake County",52.8,45.8,60.1
"1287","Michigan","Lapeer County",56.7,49.6,63.9
"1288","Michigan","Leelanau County",68.6,62.9,74.5
"1289","Michigan","Lenawee County",53.1,46.5,59.9
"1290","Michigan","Livingston County",66,60.4,71.8
"1291","Michigan","Luce County",55.8,51.4,60.4
"1292","Michigan","Mackinac County",65.1,59.1,71.2
"1293","Michigan","Macomb County",63.5,56.2,71
"1294","Michigan","Manistee County",61.4,55.4,67.6
"1295","Michigan","Marquette County",67.5,62.1,73
"1296","Michigan","Mason County",59.7,53,66.7
"1297","Michigan","Mecosta County",57.8,50.6,65.2
"1298","Michigan","Menominee County",65.4,59.5,71.6
"1299","Michigan","Michigan",60.2,53.4,67.2
"1300","Michigan","Midland County",61.5,53.9,69.3
"1301","Michigan","Missaukee County",54.5,47.9,61.4
"1302","Michigan","Monroe County",60.1,53.1,67.4
"1303","Michigan","Montcalm County",53.9,47.6,60.4
"1304","Michigan","Montmorency County",55.6,49.7,61.8
"1305","Michigan","Muskegon County",57.4,49.4,65.6
"1306","Michigan","Newaygo County",53.6,45.2,62.3
"1307","Michigan","Oakland County",64.9,58.1,72
"1308","Michigan","Oceana County",55.1,46.6,63.8
"1309","Michigan","Ogemaw County",56.4,50.3,62.7
"1310","Michigan","Ontonagon County",65.8,60.9,70.9
"1311","Michigan","Osceola County",53.4,46.4,60.6
"1312","Michigan","Oscoda County",54.8,48.9,60.9
"1313","Michigan","Otsego County",64.9,58.7,71.3
"1314","Michigan","Ottawa County",62.9,55.6,70.5
"1315","Michigan","Presque Isle County",62.5,57,68.2
"1316","Michigan","Roscommon County",59.3,53.7,65
"1317","Michigan","Saginaw County",58.3,50.8,66
"1318","Michigan","Sanilac County",55.4,47.9,63.2
"1319","Michigan","Schoolcraft County",62.7,56.9,68.7
"1320","Michigan","Shiawassee County",57.6,50.7,64.7
"1321","Michigan","St. Clair County",61.2,53.5,69.2
"1322","Michigan","St. Joseph County",53.6,44.1,63.4
"1323","Michigan","Tuscola County",52.7,44.8,60.9
"1324","Michigan","Van Buren County",55.8,47.9,64
"1325","Michigan","Washtenaw County",66.4,61.5,71.6
"1326","Michigan","Wayne County",56.4,50,63
"1327","Michigan","Wexford County",56.8,50,63.8
"1328","Minnesota","Aitkin County",59.4,53.7,65.4
"1329","Minnesota","Anoka County",65.9,59.7,72.3
"1330","Minnesota","Becker County",62.3,54.2,70.6
"1331","Minnesota","Beltrami County",59.4,54,65
"1332","Minnesota","Benton County",64.9,58.4,71.6
"1333","Minnesota","Big Stone County",61.4,51.9,71.2
"1334","Minnesota","Blue Earth County",66.1,60.3,72.1
"1335","Minnesota","Brown County",66.9,58.8,75.2
"1336","Minnesota","Carlton County",63.3,57.7,69.1
"1337","Minnesota","Carver County",71.4,66.3,76.8
"1338","Minnesota","Cass County",59.1,52,66.5
"1339","Minnesota","Chippewa County",63.3,54.2,72.8
"1340","Minnesota","Chisago County",63,58.5,67.6
"1341","Minnesota","Clay County",65.5,56.7,74.7
"1342","Minnesota","Clearwater County",53.9,46.9,61.1
"1343","Minnesota","Cook County",60.1,51.4,69.1
"1344","Minnesota","Cottonwood County",60.1,52,68.5
"1345","Minnesota","Crow Wing County",65,58.2,72
"1346","Minnesota","Dakota County",69,63.7,74.5
"1347","Minnesota","Dodge County",64.6,58,71.5
"1348","Minnesota","Douglas County",67.1,59.9,74.5
"1349","Minnesota","Faribault County",63.7,55,72.7
"1350","Minnesota","Fillmore County",62.3,52.7,72.3
"1351","Minnesota","Freeborn County",61.3,51.4,71.6
"1352","Minnesota","Goodhue County",67.3,62.8,71.9
"1353","Minnesota","Grant County",61.7,52.8,70.9
"1354","Minnesota","Hennepin County",69.1,63.7,74.8
"1355","Minnesota","Houston County",68.5,61.2,76.1
"1356","Minnesota","Hubbard County",62,55.1,69.2
"1357","Minnesota","Isanti County",61.6,52.4,71.1
"1358","Minnesota","Itasca County",61.6,55.3,68.1
"1359","Minnesota","Jackson County",61,52.5,69.7
"1360","Minnesota","Kanabec County",55.6,47.3,64.3
"1361","Minnesota","Kandiyohi County",60.9,52,70
"1362","Minnesota","Kittson County",59.1,49.9,68.8
"1363","Minnesota","Koochiching County",62.6,56.6,68.8
"1364","Minnesota","Lac qui Parle County",62,52.4,71.9
"1365","Minnesota","Lake County",63.8,55.8,72.1
"1366","Minnesota","Lake of the Woods County",59.8,50.5,69.6
"1367","Minnesota","Le Sueur County",64.2,57.4,71.3
"1368","Minnesota","Lincoln County",61.2,52,70.6
"1369","Minnesota","Lyon County",63.1,55.1,71.4
"1370","Minnesota","Mahnomen County",54.4,45,64.1
"1371","Minnesota","Marshall County",61.8,53,70.9
"1372","Minnesota","Martin County",60.7,53.5,68.1
"1373","Minnesota","McLeod County",64.2,58.8,69.7
"1374","Minnesota","Meeker County",61.8,53.3,70.6
"1375","Minnesota","Mille Lacs County",58.9,53.1,65
"1376","Minnesota","Minnesota",66.5,60.4,72.7
"1377","Minnesota","Morrison County",66.4,60.2,72.7
"1378","Minnesota","Mower County",63.7,55.8,71.9
"1379","Minnesota","Murray County",62.4,53.6,71.5
"1380","Minnesota","Nicollet County",68.8,62.2,75.7
"1381","Minnesota","Nobles County",56.9,49.1,65
"1382","Minnesota","Norman County",61.7,52.5,71.2
"1383","Minnesota","Olmsted County",66.5,61.4,71.9
"1384","Minnesota","Otter Tail County",63.6,55.1,72.5
"1385","Minnesota","Pennington County",61.4,52.3,70.8
"1386","Minnesota","Pine County",56.8,51,62.9
"1387","Minnesota","Pipestone County",57.5,49,66.4
"1388","Minnesota","Polk County",63.5,56.4,70.8
"1389","Minnesota","Pope County",64.8,55.9,74
"1390","Minnesota","Ramsey County",67.3,62.5,72.4
"1391","Minnesota","Red Lake County",63.8,54.6,73.3
"1392","Minnesota","Redwood County",62.6,54.8,70.8
"1393","Minnesota","Renville County",61.6,52.5,70.9
"1394","Minnesota","Rice County",65.5,59.9,71.4
"1395","Minnesota","Rock County",61,52.6,69.7
"1396","Minnesota","Roseau County",61.3,52.9,70
"1397","Minnesota","Scott County",68.8,62.6,75.2
"1398","Minnesota","Sherburne County",66,60,72.2
"1399","Minnesota","Sibley County",61.7,53.5,70.3
"1400","Minnesota","St. Louis County",64.3,58,70.8
"1401","Minnesota","Stearns County",68.6,63.1,74.4
"1402","Minnesota","Steele County",65.8,57.4,74.6
"1403","Minnesota","Stevens County",64.5,56.1,73.2
"1404","Minnesota","Swift County",63.1,55.7,70.7
"1405","Minnesota","Todd County",61.6,54.4,69.1
"1406","Minnesota","Traverse County",61.4,52.8,70.4
"1407","Minnesota","Wabasha County",67.9,62.2,73.9
"1408","Minnesota","Wadena County",58.6,51.3,66.2
"1409","Minnesota","Waseca County",62.9,54,72
"1410","Minnesota","Washington County",70.9,65.3,76.7
"1411","Minnesota","Watonwan County",56.4,46.7,66.5
"1412","Minnesota","Wilkin County",68.9,61.3,76.8
"1413","Minnesota","Winona County",68.7,63.3,74.3
"1414","Minnesota","Wright County",65.7,59.9,71.7
"1415","Minnesota","Yellow Medicine County",61,51.5,70.8
"1416","Mississippi","Adams County",47.6,41.5,54
"1417","Mississippi","Alcorn County",29.4,20.7,38.5
"1418","Mississippi","Amite County",33.6,23.1,44.5
"1419","Mississippi","Attala County",34.2,25.5,43.3
"1420","Mississippi","Benton County",25.4,16.5,34.6
"1421","Mississippi","Bolivar County",42.8,35.1,50.8
"1422","Mississippi","Calhoun County",27.5,19.5,35.8
"1423","Mississippi","Carroll County",37.9,29.8,46.3
"1424","Mississippi","Chickasaw County",30.3,21,40
"1425","Mississippi","Choctaw County",31.6,23.4,40.1
"1426","Mississippi","Claiborne County",44.4,34.6,54.4
"1427","Mississippi","Clarke County",30.7,20.8,40.9
"1428","Mississippi","Clay County",38,29.1,47.3
"1429","Mississippi","Coahoma County",44.4,37,52.1
"1430","Mississippi","Copiah County",37.6,28.3,47.2
"1431","Mississippi","Covington County",32.5,23.7,41.6
"1432","Mississippi","DeSoto County",48.4,41.9,55.1
"1433","Mississippi","Forrest County",45.7,37.7,53.9
"1434","Mississippi","Franklin County",33.9,23.3,44.9
"1435","Mississippi","George County",31.2,20.7,42.1
"1436","Mississippi","Greene County",30.4,20.2,41
"1437","Mississippi","Grenada County",40.6,33.4,47.9
"1438","Mississippi","Hancock County",54.1,47.9,60.6
"1439","Mississippi","Harrison County",55.1,48.2,62.3
"1440","Mississippi","Hinds County",50.3,43.7,57.2
"1441","Mississippi","Holmes County",36.5,25.7,47.8
"1442","Mississippi","Humphreys County",39,30.6,47.8
"1443","Mississippi","Issaquena County",32.9,23.2,43.1
"1444","Mississippi","Itawamba County",31.3,21.2,41.8
"1445","Mississippi","Jackson County",50.3,42.5,58.4
"1446","Mississippi","Jasper County",34.5,24.5,44.8
"1447","Mississippi","Jefferson County",37.6,28.1,47.5
"1448","Mississippi","Jefferson Davis County",35.2,26.5,44.3
"1449","Mississippi","Jones County",33.7,24.5,43.2
"1450","Mississippi","Kemper County",37.4,25.1,50.2
"1451","Mississippi","Lafayette County",49.8,43.2,56.5
"1452","Mississippi","Lamar County",43.9,37.3,50.6
"1453","Mississippi","Lauderdale County",40.9,32.4,49.7
"1454","Mississippi","Lawrence County",32.2,22.2,42.5
"1455","Mississippi","Leake County",32.7,23.5,42.1
"1456","Mississippi","Lee County",39.7,30.6,49
"1457","Mississippi","Leflore County",41.7,32,51.7
"1458","Mississippi","Lincoln County",34.5,25.8,43.6
"1459","Mississippi","Lowndes County",41.3,32.7,50.2
"1460","Mississippi","Madison County",54.5,48.1,61.1
"1461","Mississippi","Marion County",33.2,24.1,42.7
"1462","Mississippi","Marshall County",37.3,27.8,47.2
"1463","Mississippi","Mississippi",42.2,34.2,50.5
"1464","Mississippi","Monroe County",34.6,25.1,44.6
"1465","Mississippi","Montgomery County",36.9,29.2,44.9
"1466","Mississippi","Neshoba County",35,26.8,43.6
"1467","Mississippi","Newton County",31.8,23.2,40.7
"1468","Mississippi","Noxubee County",34.6,25.5,44.1
"1469","Mississippi","Oktibbeha County",44.8,37.1,52.8
"1470","Mississippi","Panola County",39.2,28.9,49.7
"1471","Mississippi","Pearl River County",39.9,31.7,48.5
"1472","Mississippi","Perry County",32.3,22.6,42.5
"1473","Mississippi","Pike County",39.2,29.5,49.2
"1474","Mississippi","Pontotoc County",31,22.3,40
"1475","Mississippi","Prentiss County",27.8,18.5,37.4
"1476","Mississippi","Quitman County",36.4,24.8,48.4
"1477","Mississippi","Rankin County",46.3,40.2,52.5
"1478","Mississippi","Scott County",33.9,23.8,44.3
"1479","Mississippi","Sharkey County",37.1,26.3,48.3
"1480","Mississippi","Simpson County",30.6,23,38.5
"1481","Mississippi","Smith County",31.3,21.2,41.7
"1482","Mississippi","Stone County",37.4,27.4,47.8
"1483","Mississippi","Sunflower County",41.5,34.3,49
"1484","Mississippi","Tallahatchie County",36.4,26.8,46.5
"1485","Mississippi","Tate County",37.1,28.2,46.4
"1486","Mississippi","Tippah County",27.2,19,35.6
"1487","Mississippi","Tishomingo County",29.1,20.5,38.1
"1488","Mississippi","Tunica County",40.3,31.1,49.9
"1489","Mississippi","Union County",30.7,22,39.7
"1490","Mississippi","Walthall County",33.2,24.6,42.2
"1491","Mississippi","Warren County",47.7,39.6,56.1
"1492","Mississippi","Washington County",45.6,37.7,53.9
"1493","Mississippi","Wayne County",30.7,21.2,40.5
"1494","Mississippi","Webster County",31.7,24.1,39.5
"1495","Mississippi","Wilkinson County",38.5,28,49.4
"1496","Mississippi","Winston County",34.1,24.8,43.7
"1497","Mississippi","Yalobusha County",31.8,23.6,40.2
"1498","Mississippi","Yazoo County",40.1,31.5,49.1
"1499","Missouri","Adair County",47.4,37.6,57.5
"1500","Missouri","Andrew County",53.8,44.6,63.4
"1501","Missouri","Atchison County",53.9,43.6,64.7
"1502","Missouri","Audrain County",49.9,40.3,59.8
"1503","Missouri","Barry County",44.3,35.1,53.9
"1504","Missouri","Barton County",43.1,33.8,52.8
"1505","Missouri","Bates County",44.2,35,53.8
"1506","Missouri","Benton County",48.2,37.9,58.9
"1507","Missouri","Bollinger County",44.8,33.8,56.2
"1508","Missouri","Boone County",60.4,52.7,68.5
"1509","Missouri","Buchanan County",52.3,42.2,62.8
"1510","Missouri","Butler County",45.3,35.5,55.4
"1511","Missouri","Caldwell County",46.6,35.6,58.1
"1512","Missouri","Callaway County",55.1,47,63.5
"1513","Missouri","Camden County",53.5,45.9,61.3
"1514","Missouri","Cape Girardeau County",55.6,46.7,64.9
"1515","Missouri","Carroll County",48.5,39.1,58.2
"1516","Missouri","Carter County",40.5,30,51.3
"1517","Missouri","Cass County",54.7,46.5,63.3
"1518","Missouri","Cedar County",43.4,35.7,51.3
"1519","Missouri","Chariton County",52.8,42.7,63.3
"1520","Missouri","Christian County",51.8,42.4,61.5
"1521","Missouri","Clark County",47.4,37.2,58
"1522","Missouri","Clay County",58.4,50.1,67
"1523","Missouri","Clinton County",50.5,40.9,60.4
"1524","Missouri","Cole County",61.3,53.1,69.8
"1525","Missouri","Cooper County",53.6,44.4,63.1
"1526","Missouri","Crawford County",46.9,37.8,56.4
"1527","Missouri","Dade County",35.5,28.5,42.7
"1528","Missouri","Dallas County",43,34.1,52.2
"1529","Missouri","Daviess County",44.7,36.8,52.8
"1530","Missouri","DeKalb County",46.9,37.9,56.3
"1531","Missouri","Dent County",43.5,34.5,52.9
"1532","Missouri","Douglas County",39.7,32,47.7
"1533","Missouri","Dunklin County",39,29.2,49.2
"1534","Missouri","Franklin County",57.6,49.9,65.6
"1535","Missouri","Gasconade County",52.1,42,62.6
"1536","Missouri","Gentry County",46.2,37.1,55.7
"1537","Missouri","Greene County",52,43.6,60.7
"1538","Missouri","Grundy County",47.6,38.9,56.7
"1539","Missouri","Harrison County",48,37.6,58.7
"1540","Missouri","Henry County",48.9,41.2,57
"1541","Missouri","Hickory County",42.2,32.1,52.7
"1542","Missouri","Holt County",50.2,38.8,62.1
"1543","Missouri","Howard County",52,42.4,62
"1544","Missouri","Howell County",42.6,34.5,51
"1545","Missouri","Iron County",44.3,34.3,54.7
"1546","Missouri","Jackson County",56.5,49.7,63.5
"1547","Missouri","Jasper County",46.5,39.2,54.1
"1548","Missouri","Jefferson County",57.5,48.2,67.1
"1549","Missouri","Johnson County",55.1,46.1,64.3
"1550","Missouri","Knox County",47.3,36.5,58.5
"1551","Missouri","Laclede County",44.3,37,51.8
"1552","Missouri","Lafayette County",49.8,42.1,57.7
"1553","Missouri","Lawrence County",44.4,35.1,54.1
"1554","Missouri","Lewis County",47.5,36.6,58.9
"1555","Missouri","Lincoln County",52.4,44.4,60.6
"1556","Missouri","Linn County",50,40,60.4
"1557","Missouri","Livingston County",49.9,40.4,59.8
"1558","Missouri","Macon County",48.2,39.9,56.8
"1559","Missouri","Madison County",44.9,35,55.2
"1560","Missouri","Maries County",47.8,37.1,58.8
"1561","Missouri","Marion County",51.7,44.1,59.6
"1562","Missouri","McDonald County",40.7,29.6,52.2
"1563","Missouri","Mercer County",47.4,37.8,57.4
"1564","Missouri","Miller County",49.4,38.9,60.2
"1565","Missouri","Mississippi County",40.1,30.3,50.2
"1566","Missouri","Missouri",55.9,48,64.1
"1567","Missouri","Moniteau County",51.3,43.4,59.5
"1568","Missouri","Monroe County",49.8,39.7,60.4
"1569","Missouri","Montgomery County",50.1,40.6,59.9
"1570","Missouri","Morgan County",47.7,37.6,58.2
"1571","Missouri","New Madrid County",42.1,31.2,53.5
"1572","Missouri","Newton County",44.9,36,54.1
"1573","Missouri","Nodaway County",53.2,45.1,61.7
"1574","Missouri","Oregon County",41.2,31.3,51.4
"1575","Missouri","Osage County",56,45.2,67.2
"1576","Missouri","Ozark County",41.4,31.8,51.4
"1577","Missouri","Pemiscot County",37.8,27,49.1
"1578","Missouri","Perry County",57.6,48.1,67.4
"1579","Missouri","Pettis County",50.2,41.9,58.9
"1580","Missouri","Phelps County",51.8,43,60.8
"1581","Missouri","Pike County",51.8,44.5,59.3
"1582","Missouri","Platte County",60.5,52.3,68.9
"1583","Missouri","Polk County",44.5,34.7,54.6
"1584","Missouri","Pulaski County",47.8,37,59
"1585","Missouri","Putnam County",46.7,37.7,56.1
"1586","Missouri","Ralls County",52.6,43.3,62.3
"1587","Missouri","Randolph County",48.8,41.1,56.9
"1588","Missouri","Ray County",51.3,42.8,60.2
"1589","Missouri","Reynolds County",39.9,29.7,50.5
"1590","Missouri","Ripley County",40.2,30.3,50.4
"1591","Missouri","Saline County",49.6,40.4,59.1
"1592","Missouri","Schuyler County",45.1,34.8,55.7
"1593","Missouri","Scotland County",45.9,36.1,56
"1594","Missouri","Scott County",46.4,37.5,55.6
"1595","Missouri","Shannon County",38.2,29.3,47.5
"1596","Missouri","Shelby County",48.7,39.1,58.6
"1597","Missouri","St. Charles County",66.2,60.7,71.9
"1598","Missouri","St. Clair County",42.6,32.6,52.9
"1599","Missouri","St. Francois County",46.1,37.4,55.1
